"x"
"adar"
"arrdc1"
"b4galt6"
"bckdha"
"chtf18"
"cmpk2"
"cxcl10_4"
"cxcl16"
"dbn1"
"ddx60"
"dhx58"
"dock9"
"dtx3l_2"
"eif2ak2_2"
"f2rl3_2"
"fril_2"
"hdgf"
"herc6"
"ifih1"
"ifit5"
"inhbb_2"
"irf1"
"irf3"
"irf3_2"
"irf9"
"loc116410982"
"loc594891"
"mx1_2"
"mx2"
"myo1b_2"
"nlrp1a_4"
"nmi"
"nrap"
"parp12"
"parp14"
"pck2"
"plaat2"
"rigi"
"rims1"
"rtp3"
"rtp3_2"
"rtp4_2"
"serpinc1"
"sh3gl3"
"stat2"
"stk24"
"sypl1"
"tagap"
"tmem140"
"tmem171"
"tnfrsf14"
"trank1"
"trib1"
"trim25_18"
"ube2t"
"xab2"
"zc3h12a"
"znfx1.2"
"zo71_5"
